num_matches, time, player0, player1, red_team_win_rate, std
500, 2.39142, assocrule, rave_400_0.25_100, 0.13300, 0.07644
500, 2.40666, assocrule, rave_400_0.25_10, 0.12030, 0.06512
500, 2.43612, rave_400_0.25_10000, assocrule, 0.65974, 0.15192
500, 2.44721, rave_400_0.25_10, mcts_400_0.25, 0.42596, 0.09528
500, 2.45964, mcts_400_0.25, rave_400_0.25_0.1, 0.41900, 0.10363
500, 2.47724, rave_400_0.25_0.01, mcts_400_0.25, 0.41561, 0.09897
500, 2.51404, mcts_400_0.25, rave_400_0.25_0.01, 0.41855, 0.09518
500, 2.53940, mcts_400_0.25, rave_400_0.25_1, 0.41637, 0.09781
500, 2.56257, assocrule, rave_400_0.25_10000, 0.38149, 0.15935
500, 2.57525, rave_400_0.25_100, mcts_400_0.25, 0.36405, 0.12407
500, 2.59541, rave_400_0.25_1, mcts_400_0.25, 0.42412, 0.10283
500, 2.61019, rave_400_0.25_10000, mcts_400_0.25, 0.18769, 0.09719
500, 2.62109, assocrule, rave_400_0.25_1000, 0.32107, 0.14988
500, 2.62036, rave_400_0.25_0.1, mcts_400_0.25, 0.42035, 0.09944
500, 2.62544, mcts_400_0.25, rave_400_0.25_1000, 0.70584, 0.12134
500, 2.63290, rave_400_0.25_1000, mcts_400_0.25, 0.20740, 0.09673
500, 2.65180, mcts_400_0.25, rave_400_0.25_10000, 0.74082, 0.10678
500, 2.65182, mcts_400_0.25, rave_400_0.25_10, 0.40826, 0.09750
500, 2.72048, mcts_400_0.25, rave_400_0.25_100, 0.46397, 0.12122
500, 2.04735, mcts_200_0.03125, rave_400_0.25_100, 0.41322, 0.13388
500, 3.57097, mcts_800_0.5, rave_400_0.25_0.01, 0.43769, 0.10108
500, 3.67568, mcts_800_0.5, rave_400_0.25_1, 0.42730, 0.09009
500, 3.71367, rave_400_0.25_10, mcts_800_0.5, 0.39302, 0.08711
500, 3.74337, mcts_800_0.5, rave_400_0.25_10, 0.42223, 0.09149
500, 3.74967, mcts_800_0.5, rave_400_0.25_1000, 0.71973, 0.11275
500, 3.81309, mcts_800_0.5, rave_400_0.25_0.1, 0.43167, 0.09724
500, 3.80360, mcts_800_0.5, rave_400_0.25_100, 0.47494, 0.11808
500, 3.94768, rave_400_0.25_0.01, mcts_800_0.5, 0.38344, 0.08626
500, 3.91425, rave_400_0.25_1, mcts_800_0.5, 0.38872, 0.08958
500, 3.95230, rave_400_0.25_0.1, mcts_800_0.5, 0.39053, 0.09390
500, 4.05615, rave_400_0.25_10000, mcts_800_0.5, 0.17055, 0.08499
500, 4.16990, rave_400_0.25_1000, mcts_800_0.5, 0.18892, 0.08760
500, 4.23252, mcts_800_0.5, rave_400_0.25_10000, 0.75743, 0.09782
500, 3.98796, rave_400_0.25_100, mcts_800_0.5, 0.32824, 0.10878
500, 2.84595, rave_800_0.5_100, mcts_100_1, 0.71280, 0.10871
500, 2.52633, rave_800_0.5_1, random, 0.92115, 0.04823
500, 2.62522, rave_800_0.5_100, random, 0.91526, 0.05046
500, 2.91095, rave_800_0.5_0.01, mcts_100_1, 0.70903, 0.11287
500, 2.71766, rave_800_0.5_0.01, random, 0.91684, 0.05327
500, 2.63909, rave_800_0.5_0.1, random, 0.91414, 0.05501
500, 2.68277, rave_800_0.5_10, random, 0.91510, 0.05731
500, 3.06595, rave_800_0.5_1, mcts_100_1, 0.71948, 0.10685
500, 3.00547, rave_800_0.5_0.1, mcts_100_1, 0.71821, 0.10929
500, 2.91262, rave_800_0.5_1000, random, 0.90003, 0.07101
500, 2.99810, rave_800_0.5_10, mcts_100_1, 0.71766, 0.10747
500, 2.95156, rave_800_0.5_10000, random, 0.85340, 0.10855
500, 3.10281, rave_800_0.5_1000, mcts_100_1, 0.65386, 0.15433
500, 3.30554, rave_800_0.5_0.01, mcts_200_0.03125, 0.52253, 0.11120
500, 3.08488, random, rave_800_0.5_10, 0.06154, 0.04080
500, 3.33898, mcts_100_1, rave_800_0.5_0.01, 0.15915, 0.08740
500, 3.44223, mcts_100_1, rave_800_0.5_0.1, 0.16248, 0.08719
500, 3.30531, random, rave_800_0.5_0.01, 0.06541, 0.03616
500, 3.23881, random, rave_800_0.5_1, 0.06467, 0.04021
500, 3.20782, rave_800_0.5_100, mcts_200_0.03125, 0.50921, 0.11070
500, 3.39379, mcts_100_1, rave_800_0.5_100, 0.15384, 0.08056
500, 3.53415, mcts_100_1, rave_800_0.5_10, 0.15359, 0.07826
500, 3.32959, rave_800_0.5_0.1, assocrule, 0.86206, 0.06136
500, 3.44583, rave_800_0.5_10000, mcts_100_1, 0.55587, 0.17718
500, 3.56156, mcts_100_1, rave_800_0.5_1, 0.16054, 0.08242
500, 3.33298, rave_800_0.5_0.1, mcts_200_0.03125, 0.51114, 0.10878
500, 3.39203, random, rave_800_0.5_0.1, 0.06707, 0.04170
500, 3.38775, random, rave_800_0.5_100, 0.06443, 0.04022
500, 3.27243, rave_800_0.5_1, mcts_200_0.03125, 0.51208, 0.11353
500, 3.75645, rave_800_0.5_1, assocrule, 0.85617, 0.06067
500, 3.60836, mcts_100_1, rave_800_0.5_1000, 0.22516, 0.14879
